step,reward,cumulative_reward,throughput,cumulative_throughput,avg_wait_time
909,-6.9,-2543.9999999999973,1,494,3.6468646864686467
910,-0.20000000000000007,-2544.199999999997,1,495,3.642857142857143
911,-1.4,-2545.599999999997,0,495,3.6388583973655324
912,-0.8,-2546.3999999999974,0,495,3.6348684210526314
913,-0.5000000000000001,-2546.8999999999974,1,496,3.6308871851040525
914,-1.1,-2547.9999999999973,0,496,3.6269146608315097
915,-1.6,-2549.599999999997,0,496,3.6240437158469945
916,-1.5,-2551.099999999997,1,497,3.6222707423580784
917,-2.9000000000000004,-2553.9999999999973,0,497,3.6215921483097055
918,-3.0,-2556.9999999999973,2,499,3.6230936819172115
919,-4.8999999999999995,-2561.8999999999974,0,499,3.626768226332971
920,0.3999999999999999,-2561.4999999999973,2,501,3.622826086956522
921,-1.4,-2562.8999999999974,0,501,3.6188925081433223
922,-1.6,-2564.4999999999973,0,501,3.6160520607375273
923,-1.5,-2565.9999999999973,1,502,3.6143011917659806
924,-2.6,-2568.599999999997,0,502,3.6136363636363638
925,-4.0,-2572.599999999997,0,502,3.614054054054054
926,-2.3999999999999995,-2574.9999999999973,2,504,3.615550755939525
927,-4.3,-2579.2999999999975,1,505,3.6192017259978426
928,-5.3,-2584.5999999999976,1,506,3.625
929,-6.6000000000000005,-2591.1999999999975,1,507,3.6329386437029063
930,-0.8,-2591.9999999999977,0,507,3.629032258064516
931,-0.5000000000000001,-2592.4999999999977,1,508,3.625134264232009
932,-2.7,-2595.1999999999975,0,508,3.6233905579399144
933,-3.7,-2598.8999999999974,0,508,3.6237942122186495
934,-5.2,-2604.099999999997,0,508,3.627408993576017
935,-6.7,-2610.799999999997,0,508,3.6342245989304813
936,-8.200000000000001,-2618.999999999997,0,508,3.644230769230769
937,-9.700000000000001,-2628.6999999999966,1,509,3.657417289220918
938,-12.0,-2640.6999999999966,0,509,3.6748400852878467
939,-14.3,-2654.999999999997,0,509,3.696485623003195
940,-4.6,-2659.5999999999967,0,509,3.7
941,-0.19999999999999996,-2659.7999999999965,2,511,3.696068012752391
942,-0.8,-2660.5999999999967,0,511,3.692144373673036
943,-0.20000000000000007,-2660.7999999999965,1,512,3.6882290562036055
944,-1.6,-2662.3999999999965,0,512,3.6853813559322033
945,-2.4000000000000004,-2664.7999999999965,0,512,3.6835978835978835
946,-3.9,-2668.6999999999966,1,513,3.684989429175476
947,-5.7,-2674.3999999999965,0,513,3.689545934530095
948,-6.8,-2681.1999999999966,2,515,3.69831223628692
949,-10.000000000000002,-2691.1999999999966,1,516,3.7112750263435195
950,-2.0,-2693.1999999999966,1,517,3.710526315789474
951,-0.8,-2693.999999999997,0,517,3.7066246056782335
952,-0.20000000000000007,-2694.1999999999966,1,518,3.702731092436975
953,-1.7,-2695.8999999999965,0,518,3.6988457502623295
954,-0.8,-2696.6999999999966,0,518,3.6949685534591197
955,-0.8,-2697.499999999997,0,518,3.6910994764397906
956,-1.6,-2699.0999999999967,0,518,3.688284518828452
957,-2.6,-2701.6999999999966,1,519,3.6875653082549635
958,-3.9000000000000004,-2705.5999999999967,0,519,3.6889352818371606
959,-4.8999999999999995,-2710.499999999997,0,519,3.6923879040667362
960,-3.4000000000000004,-2713.899999999997,0,519,3.6927083333333335
961,-0.19999999999999996,-2714.0999999999967,2,521,3.6888657648283036
962,-0.20000000000000007,-2714.2999999999965,1,522,3.685031185031185
963,-0.8,-2715.0999999999967,0,522,3.681204569055036
964,0.3999999999999999,-2714.6999999999966,2,524,3.6773858921161824
965,-2.2,-2716.8999999999965,0,524,3.6746113989637306
966,-0.9000000000000001,-2717.7999999999965,2,526,3.6728778467908905
967,-2.9000000000000004,-2720.6999999999966,0,526,3.672182006204757
968,-2.4999999999999996,-2723.1999999999966,1,527,3.6725206611570247
969,-4.1000000000000005,-2727.2999999999965,1,528,3.674922600619195
970,-0.20000000000000007,-2727.4999999999964,1,529,3.6711340206185565
971,-1.1,-2728.5999999999963,0,529,3.66735324407827
972,-0.20000000000000007,-2728.799999999996,1,530,3.6635802469135803
973,-1.1,-2729.899999999996,0,530,3.6598150051387464
974,-0.5000000000000001,-2730.399999999996,1,531,3.6560574948665296
975,-1.9000000000000001,-2732.299999999996,0,531,3.6533333333333333
976,-1.5,-2733.799999999996,1,532,3.651639344262295
977,-2.9000000000000004,-2736.699999999996,0,532,3.6509723643807575
978,-3.0999999999999996,-2739.799999999996,0,532,3.6513292433537834
979,-2.9999999999999996,-2742.799999999996,1,533,3.6527068437180796
980,-0.20000000000000007,-2742.999999999996,1,534,3.6489795918367345
981,-2.5,-2745.499999999996,0,534,3.6462793068297654
982,-2.1,-2747.599999999996,0,534,3.644602851323829
983,-2.6,-2750.1999999999957,0,534,3.6439471007121056
984,-2.4999999999999996,-2752.6999999999957,1,535,3.644308943089431
985,-3.0,-2755.6999999999957,2,537,3.645685279187817
986,-3.4999999999999996,-2759.1999999999957,1,538,3.6480730223123734
987,-4.199999999999999,-2763.3999999999955,2,540,3.652482269503546
988,-6.7,-2770.0999999999954,0,540,3.658906882591093
989,-7.1000000000000005,-2777.1999999999953,1,541,3.667340748230536
990,-1.6,-2778.799999999995,0,541,3.6646464646464647
991,-1.1,-2779.899999999995,0,541,3.660948536831483
992,-1.6,-2781.499999999995,0,541,3.658266129032258
993,-2.4000000000000004,-2783.899999999995,0,541,3.6565961732124874
994,-2.0,-2785.899999999995,1,542,3.6559356136820926
995,-2.8000000000000003,-2788.6999999999953,1,543,3.6562814070351757
996,-4.4,-2793.0999999999954,0,543,3.6586345381526106
997,-6.0,-2799.0999999999954,0,543,3.662988966900702
998,-7.2,-2806.299999999995,0,543,3.6703406813627253
999,-8.700000000000001,-2814.999999999995,0,543,3.680680680680681
1000,-1.7999999999999998,-2816.799999999995,3,546,3.682
1001,-1.4,-2818.1999999999953,0,546,3.6783216783216783
1002,-0.7000000000000002,-2818.899999999995,2,548,3.6756487025948106
1003,-2.1,-2820.999999999995,0,548,3.6739780658025922
1004,-2.0,-2822.999999999995,1,549,3.6733067729083664
1005,-2.8000000000000003,-2825.799999999995,1,550,3.67363184079602
1006,-2.9999999999999996,-2828.799999999995,1,551,3.6749502982107356
1007,-4.1,-2832.899999999995,0,551,3.677259185700099
1008,-5.3999999999999995,-2838.299999999995,0,551,3.681547619047619
1009,-7.5,-2845.799999999995,1,552,3.688800792864222
1010,-0.8,-2846.5999999999954,0,552,3.6851485148514853
1011,-0.8,-2847.3999999999955,0,552,3.681503461918892
1012,-0.8,-2848.1999999999957,0,552,3.677865612648221
1013,-1.4,-2849.599999999996,0,552,3.674234945705824
1014,-0.8,-2850.399999999996,0,552,3.670611439842209
1015,-0.8,-2851.199999999996,0,552,3.6669950738916257
1016,-1.1,-2852.299999999996,0,552,3.6633858267716537
1017,-0.7000000000000002,-2852.999999999996,2,554,3.6607669616519174
1018,-2.1,-2855.099999999996,0,554,3.6591355599214146
1019,-2.6,-2857.6999999999957,0,554,3.658488714425908
1020,0.3999999999999999,-2857.2999999999956,2,556,3.6549019607843136
1021,-1.4,-2858.6999999999957,0,556,3.6513222331047994
1022,-0.8,-2859.499999999996,0,556,3.647749510763209
1023,-1.1,-2860.599999999996,0,556,3.644183773216031
1024,-1.1,-2861.6999999999957,0,556,3.640625
1025,-0.5000000000000001,-2862.1999999999957,1,557,3.6370731707317074
1026,-0.8,-2862.999999999996,0,557,3.6335282651072123
1027,-0.40000000000000013,-2863.399999999996,2,559,3.6309639727361245
1028,-2.1,-2865.499999999996,0,559,3.6293774319066148
1029,-1.9000000000000004,-2867.399999999996,3,562,3.629737609329446
1030,0.6999999999999997,-2866.699999999996,3,565,3.6262135922330097
1031,-1.1,-2867.799999999996,0,565,3.6226964112512126
1032,-0.8,-2868.5999999999963,0,565,3.619186046511628
1033,-1.1,-2869.699999999996,0,565,3.61568247821878
1034,-0.20000000000000007,-2869.899999999996,1,566,3.612185686653772
1035,-1.1,-2870.999999999996,0,566,3.608695652173913
1036,-1.0,-2871.999999999996,1,567,3.606177606177606
1037,-2.7,-2874.6999999999957,0,567,3.604628736740598
1038,-2.6,-2877.2999999999956,0,567,3.6040462427745665
1039,-3.0999999999999996,-2880.3999999999955,0,567,3.604427333974976
1040,0.09999999999999987,-2880.2999999999956,2,569,3.6009615384615383
1041,-1.6,-2881.8999999999955,1,570,3.5984630163304514
1042,-2.1,-2883.9999999999955,0,570,3.5969289827255277
1043,-2.8000000000000003,-2886.7999999999956,1,571,3.597315436241611
1044,-4.7,-2891.4999999999955,0,571,3.599616858237548
1045,-6.0,-2897.4999999999955,0,571,3.6038277511961723
1046,-6.6000000000000005,-2904.0999999999954,1,572,3.6108986615678775
1047,-8.100000000000001,-2912.1999999999953,1,573,3.620821394460363
1048,-10.200000000000001,-2922.399999999995,0,573,3.633587786259542
1049,-11.600000000000001,-2933.999999999995,2,575,3.6501429933269782
1050,-2.1,-2936.099999999995,0,575,3.6485714285714286
1051,-0.7999999999999999,-2936.899999999995,1,576,3.6450999048525214
1052,-1.0,-2937.899999999995,1,577,3.6425855513307983
1053,-1.8000000000000003,-2939.6999999999953,1,578,3.641025641025641
1054,-2.6,-2942.299999999995,0,578,3.640417457305503
1055,-3.0999999999999996,-2945.399999999995,0,578,3.6407582938388625
1056,-3.5999999999999996,-2948.999999999995,0,578,3.6420454545454546
1057,-4.9,-2953.899999999995,1,579,3.6452223273415325
1058,-6.2,-2960.099999999995,0,579,3.6502835538752363
1059,-6.8999999999999995,-2966.999999999995,0,579,3.6572237960339944
1060,-1.8999999999999997,-2968.899999999995,2,581,3.6575471698113207
1061,-1.4,-2970.299999999995,0,581,3.6540999057492933
1062,-0.8,-2971.0999999999954,0,581,3.650659133709981
1063,-0.8,-2971.8999999999955,0,581,3.6472248353715897
1064,-1.0,-2972.8999999999955,1,582,3.6447368421052633
1065,-1.5000000000000002,-2974.3999999999955,2,584,3.643192488262911
1066,-2.6,-2976.9999999999955,0,584,3.6425891181988743
1067,-3.3000000000000003,-2980.2999999999956,1,585,3.6438612933458296
1068,-4.3,-2984.599999999996,1,586,3.647003745318352
1069,-6.5,-2991.099999999996,0,586,3.6520112254443404
1070,-0.20000000000000007,-2991.2999999999956,1,587,3.6485981308411213
1071,-0.20000000000000007,-2991.4999999999955,1,588,3.645191409897292
1072,-1.4,-2992.8999999999955,0,588,3.6417910447761193
1073,-1.9000000000000001,-2994.7999999999956,0,588,3.6393289841565704
1074,-2.1,-2996.8999999999955,0,588,3.6378026070763503
1075,-2.0,-2998.8999999999955,1,589,3.6372093023255814
1076,-3.0999999999999996,-3001.9999999999955,0,589,3.637546468401487
1077,-4.7,-3006.6999999999953,0,589,3.639740018570102
1078,-5.6000000000000005,-3012.299999999995,1,590,3.644712430426716
1079,-7.4,-3019.6999999999953,1,591,3.6524559777571826
1080,-3.0999999999999996,-3022.799999999995,0,591,3.6527777777777777
1081,-1.4,-3024.1999999999953,0,591,3.6493987049028678
1082,-0.20000000000000007,-3024.399999999995,1,592,3.6460258780036967
1083,-0.8,-3025.1999999999953,0,592,3.6426592797783934
1084,-0.8,-3025.9999999999955,0,592,3.63929889298893
1085,-1.6,-3027.5999999999954,1,593,3.6368663594470045
1086,-2.4000000000000004,-3029.9999999999955,0,593,3.6353591160220993
1087,-1.4000000000000001,-3031.3999999999955,2,595,3.6347746090156394
1088,-1.8999999999999997,-3033.2999999999956,2,597,3.635110294117647
1089,-4.1000000000000005,-3037.3999999999955,1,598,3.637281910009183
1090,-0.20000000000000007,-3037.5999999999954,1,599,3.6339449541284403
1091,-0.5000000000000001,-3038.0999999999954,1,600,3.630614115490376
1092,-0.8,-3038.8999999999955,0,600,3.6272893772893773
1093,-1.4,-3040.2999999999956,0,600,3.6239707227813356
1094,-0.8,-3041.099999999996,0,600,3.6206581352833638
1095,-1.9000000000000001,-3042.999999999996,0,600,3.6182648401826483
1096,-1.5,-3044.499999999996,1,601,3.616788321167883
1097,-2.9000000000000004,-3047.399999999996,0,601,3.616226071103008
1098,-3.0999999999999996,-3050.499999999996,0,601,3.616575591985428
1099,-3.5999999999999996,-3054.099999999996,0,601,3.6178343949044587
1100,-1.1,-3055.1999999999957,0,601,3.6145454545454547
1101,-0.19999999999999996,-3055.3999999999955,2,603,3.611262488646685
1102,-0.8,-3056.1999999999957,0,603,3.607985480943739
1103,-0.20000000000000007,-3056.3999999999955,1,604,3.6047144152311876
1104,-0.8,-3057.1999999999957,0,604,3.601449275362319
1105,-1.6,-3058.7999999999956,1,605,3.5990950226244345
1106,-1.5,-3060.2999999999956,1,606,3.597649186256781
1107,-1.7000000000000004,-3061.9999999999955,2,608,3.5971093044263776
1108,-2.4999999999999996,-3064.4999999999955,1,609,3.5974729241877257
1109,-3.3000000000000003,-3067.7999999999956,1,610,3.5987376014427412
1110,-0.20000000000000007,-3067.9999999999955,1,611,3.5954954954954954
1111,-1.1,-3069.0999999999954,0,611,3.592259225922592
1112,-0.8,-3069.8999999999955,0,611,3.589028776978417
1113,-1.1,-3070.9999999999955,0,611,3.5858041329739443
1114,-0.5000000000000001,-3071.4999999999955,1,612,3.5825852782764813
1115,-1.6,-3073.0999999999954,0,612,3.580269058295964
1116,-2.1,-3075.1999999999953,0,612,3.578853046594982
1117,-3.2,-3078.399999999995,0,612,3.5783348254252463
1118,-4.1000000000000005,-3082.499999999995,1,613,3.580500894454383
1119,-6.2,-3088.699999999995,0,613,3.585344057193923
1120,-0.8000000000000003,-3089.499999999995,3,616,3.5848214285714284
1121,-1.1,-3090.599999999995,1,617,3.581623550401427
1122,-0.20000000000000007,-3090.7999999999947,1,618,3.5784313725490198
1123,-0.8,-3091.599999999995,0,618,3.5752448797862866
1124,-0.20000000000000007,-3091.7999999999947,1,619,3.5720640569395017
1125,-1.9000000000000001,-3093.699999999995,0,619,3.569777777777778
1126,-1.7000000000000004,-3095.3999999999946,2,621,3.569271758436945
1127,-4.1000000000000005,-3099.4999999999945,1,622,3.5714285714285716
1128,-6.5,-3105.9999999999945,0,622,3.576241134751773
1129,-8.3,-3114.2999999999947,0,622,3.5837023914969
1130,-0.8,-3115.099999999995,0,622,3.5805309734513275
1131,-0.20000000000000007,-3115.2999999999947,1,623,3.5773651635720602
1132,-0.8,-3116.099999999995,0,623,3.5742049469964665
1133,-2.2,-3118.2999999999947,0,623,3.5719329214474844
1134,-2.1,-3120.3999999999946,0,623,3.570546737213404
1135,-2.9000000000000004,-3123.2999999999947,0,623,3.570044052863436
1136,-2.4999999999999996,-3125.7999999999947,1,624,3.5704225352112675
1137,-3.9000000000000004,-3129.699999999995,0,624,3.5716798592788037
1138,-4.1,-3133.7999999999947,0,624,3.5738137082601056
1139,-4.199999999999999,-3137.9999999999945,2,626,3.5776997366110623
1140,-0.8,-3138.7999999999947,0,626,3.574561403508772
1141,-2.2,-3140.9999999999945,0,626,3.572304995617879
1142,-1.8000000000000003,-3142.7999999999947,1,627,3.5709281961471104
1143,-2.6,-3145.3999999999946,0,627,3.5704286964129484
1144,-2.8000000000000003,-3148.199999999995,1,628,3.570804195804196
1145,-3.3000000000000003,-3151.499999999995,1,629,3.572052401746725
1146,-3.4999999999999996,-3154.999999999995,1,630,3.574171029668412
1147,-3.9999999999999996,-3158.999999999995,1,631,3.577157802964255
1148,-5.3,-3164.299999999995,1,632,3.581881533101045
1149,-8.3,-3172.5999999999954,0,632,3.589208006962576
1150,-0.20000000000000007,-3172.799999999995,1,633,3.586086956521739
1151,-0.5000000000000001,-3173.299999999995,1,634,3.582971329278888
1152,-0.8,-3174.0999999999954,0,634,3.579861111111111
1153,-1.1,-3175.1999999999953,0,634,3.5767562879444927
1154,-0.8,-3175.9999999999955,0,634,3.5736568457538995
1155,-1.1,-3177.0999999999954,0,634,3.5705627705627707
1156,-1.9000000000000001,-3178.9999999999955,0,634,3.5683391003460208
1157,-2.4000000000000004,-3181.3999999999955,0,634,3.566983578219533
1158,-2.6,-3183.9999999999955,0,634,3.5664939550949915
1159,-1.8999999999999997,-3185.8999999999955,2,636,3.566867989646247
1160,-0.8,-3186.6999999999957,0,636,3.5637931034482757
1161,-0.7999999999999999,-3187.499999999996,1,637,3.5607235142118863
1162,-1.6,-3189.099999999996,0,637,3.5585197934595527
1163,-1.8000000000000003,-3190.899999999996,1,638,3.5571797076526224
1164,-2.0,-3192.899999999996,1,639,3.556701030927835
1165,-3.9,-3196.799999999996,1,640,3.5579399141630903
1166,-4.3,-3201.0999999999963,1,641,3.5608919382504287
1167,-5.3,-3206.3999999999965,1,642,3.5655526992287916
1168,-5.699999999999999,-3212.0999999999963,2,644,3.5719178082191783
1169,-8.200000000000001,-3220.299999999996,0,644,3.579982891360137
1170,-0.7999999999999999,-3221.0999999999963,1,645,3.576923076923077
1171,-1.9000000000000001,-3222.9999999999964,0,645,3.574722459436379
1172,-1.5,-3224.4999999999964,1,646,3.573378839590444
1173,-2.9000000000000004,-3227.3999999999965,0,646,3.5728900255754477
1174,-3.0999999999999996,-3230.4999999999964,0,646,3.573253833049404
1175,-2.9999999999999996,-3233.4999999999964,1,647,3.574468085106383
1176,-4.8999999999999995,-3238.3999999999965,0,647,3.5773809523809526
1177,-6.8,-3245.1999999999966,0,647,3.5819881053525915
1178,-6.8999999999999995,-3252.0999999999967,0,647,3.5882852292020373
1179,-7.3,-3259.399999999997,1,648,3.59626802374894
1180,-3.5999999999999996,-3262.999999999997,0,648,3.597457627118644
1181,-0.7999999999999999,-3263.799999999997,1,649,3.594411515664691
1182,-0.8,-3264.599999999997,0,649,3.5913705583756346
1183,0.3999999999999999,-3264.199999999997,2,651,3.588334742180896
1184,-0.5000000000000001,-3264.699999999997,1,652,3.585304054054054
1185,-1.1,-3265.799999999997,0,652,3.5822784810126582
1186,-0.8,-3266.599999999997,0,652,3.579258010118044
1187,-0.40000000000000013,-3266.9999999999973,2,654,3.5770850884582983
1188,-0.9000000000000001,-3267.8999999999974,2,656,3.5757575757575757
1189,-3.2,-3271.099999999997,0,656,3.5752733389402858
1190,-0.20000000000000007,-3271.299999999997,1,657,3.5722689075630254
1191,-0.5000000000000001,-3271.799999999997,1,658,3.5692695214105794
1192,-1.1,-3272.899999999997,0,658,3.5662751677852347
1193,-1.3000000000000003,-3274.199999999997,1,659,3.564124056999162
1194,-2.1,-3276.299999999997,0,659,3.562814070351759
1195,-2.6,-3278.899999999997,0,659,3.5623430962343097
1196,-3.0999999999999996,-3281.999999999997,0,659,3.5627090301003346
1197,-5.5,-3287.499999999997,0,659,3.565580618212197
1198,-7.0,-3294.499999999997,0,659,3.5709515859766277
1199,-7.600000000000001,-3302.0999999999967,1,660,3.5788156797331108
1200,-2.4999999999999996,-3304.5999999999967,1,661,3.5791666666666666
1201,-1.4,-3305.999999999997,0,661,3.576186511240633
1202,-0.20000000000000007,-3306.1999999999966,1,662,3.5732113144758735
1203,-0.8,-3306.999999999997,0,662,3.57024106400665
1204,-1.1,-3308.0999999999967,0,662,3.5672757475083055
1205,-0.7999999999999999,-3308.899999999997,1,663,3.5643153526970957
1206,0.3999999999999999,-3308.499999999997,2,665,3.5613598673300166
1207,-0.40000000000000013,-3308.899999999997,2,667,3.55923777961889
1208,-2.1,-3310.999999999997,0,667,3.55794701986755
1209,-1.7000000000000004,-3312.6999999999966,2,669,3.557485525227461
1210,-0.8,-3313.499999999997,0,669,3.5545454545454547
1211,-1.1,-3314.5999999999967,0,669,3.551610239471511
1212,-0.5000000000000001,-3315.0999999999967,1,670,3.548679867986799
1213,-1.9000000000000001,-3316.999999999997,0,670,3.5465787304204452
1214,-2.4000000000000004,-3319.399999999997,0,670,3.545304777594728
1215,-3.4000000000000004,-3322.799999999997,0,670,3.545679012345679
1216,-2.4999999999999996,-3325.299999999997,1,671,3.5460526315789473
1217,-3.9000000000000004,-3329.199999999997,0,671,3.5472473294987674
1218,-4.1,-3333.299999999997,0,671,3.5492610837438425
1219,-4.3,-3337.599999999997,1,672,3.552091878589007
1220,-0.8,-3338.3999999999974,0,672,3.5491803278688523
1221,-0.7999999999999999,-3339.1999999999975,1,673,3.546273546273546
1222,-0.20000000000000007,-3339.3999999999974,1,674,3.5433715220949265
1223,-0.8,-3340.1999999999975,0,674,3.5404742436631236
1224,-0.8,-3340.9999999999977,0,674,3.537581699346405
1225,-1.4,-3342.399999999998,0,674,3.5346938775510206
1226,-1.1,-3343.4999999999977,0,674,3.531810766721044
1227,-0.40000000000000013,-3343.899999999998,2,676,3.529747351263244
1228,-0.9000000000000001,-3344.799999999998,2,678,3.528501628664495
1229,-2.3000000000000003,-3347.099999999998,1,679,3.5280716029292107
1230,-0.20000000000000007,-3347.299999999998,1,680,3.5252032520325205
1231,-1.1,-3348.399999999998,0,680,3.52233956133225
1232,-0.8,-3349.199999999998,0,680,3.5194805194805197
1233,-1.4,-3350.599999999998,0,680,3.516626115166261
1234,-0.20000000000000007,-3350.799999999998,1,681,3.5137763371150728
1235,-0.8,-3351.599999999998,0,681,3.5109311740890687
1236,-1.0,-3352.599999999998,1,682,3.5088996763754046
1237,-2.7,-3355.299999999998,0,682,3.50767987065481
1238,-2.6,-3357.899999999998,0,682,3.507269789983845
1239,-3.0999999999999996,-3360.9999999999977,0,682,3.507667473769169
1240,-0.5000000000000001,-3361.4999999999977,1,683,3.5048387096774194
1241,0.3999999999999999,-3361.0999999999976,3,686,3.5020145044319095
1242,-0.8,-3361.899999999998,0,686,3.499194847020934
1243,-0.8,-3362.699999999998,0,686,3.496379726468222
1244,-0.8,-3363.499999999998,0,686,3.4935691318327975
1245,-1.3000000000000003,-3364.7999999999984,1,687,3.491566265060241
1246,-1.1000000000000005,-3365.8999999999983,3,690,3.491171749598716
1247,-4.2,-3370.099999999998,0,690,3.4923817161186848
1248,-4.8999999999999995,-3374.999999999998,0,690,3.4951923076923075
1249,-6.5,-3381.499999999998,0,690,3.499599679743795
1250,-0.8,-3382.2999999999984,0,690,3.4968
1251,-0.20000000000000007,-3382.499999999998,1,691,3.4940047961630696
1252,-0.5000000000000001,-3382.999999999998,1,692,3.491214057507987
1253,-1.9000000000000001,-3384.8999999999983,0,692,3.4892258579409416
1254,-1.8000000000000003,-3386.6999999999985,1,693,3.488038277511962
1255,-2.6,-3389.2999999999984,0,693,3.487649402390438
1256,-2.4999999999999996,-3391.7999999999984,1,694,3.4880573248407645
1257,-4.7,-3396.499999999998,0,694,3.4900556881463802
1258,-5.3999999999999995,-3401.8999999999983,0,694,3.4936406995230525
1259,-6.6000000000000005,-3408.499999999998,1,695,3.499602859412232
1260,-3.0999999999999996,-3411.599999999998,0,695,3.5
1261,-0.5,-3412.099999999998,2,697,3.4972244250594766
1262,-0.8,-3412.8999999999983,0,697,3.4944532488114106
1263,-0.20000000000000007,-3413.099999999998,1,698,3.491686460807601
1264,-0.8,-3413.8999999999983,0,698,3.4889240506329116
1265,-1.6,-3415.499999999998,1,699,3.4869565217391303
1266,-2.1,-3417.599999999998,0,699,3.485781990521327
1267,-1.6000000000000005,-3419.199999999998,3,702,3.4861878453038675
1268,-4.7,-3423.899999999998,0,702,3.4881703470031544
1269,-5.1000000000000005,-3428.9999999999977,1,703,3.491725768321513
1270,-0.8,-3429.799999999998,0,703,3.488976377952756
1271,0.09999999999999987,-3429.699999999998,2,705,3.4862313139260426
1272,-0.8,-3430.499999999998,0,705,3.483490566037736
1273,-1.1,-3431.599999999998,0,705,3.480754124116261
1274,-0.8,-3432.3999999999983,0,705,3.478021978021978
1275,-2.2,-3434.599999999998,0,705,3.476078431372549
1276,-2.1,-3436.699999999998,0,705,3.4749216300940438
1277,-3.1,-3439.799999999998,1,706,3.475332811276429
1278,-4.4,-3444.199999999998,0,706,3.4773082942097027
1279,-4.8,-3448.999999999998,1,707,3.480844409695074
1280,-0.20000000000000007,-3449.199999999998,1,708,3.478125
1281,-0.7999999999999999,-3449.999999999998,1,709,3.4754098360655736
1282,-1.1,-3451.099999999998,0,709,3.4726989079563184
1283,0.3999999999999999,-3450.699999999998,2,711,3.4699922057677317
1284,-0.20000000000000007,-3450.899999999998,1,712,3.467289719626168
1285,-1.4,-3452.299999999998,0,712,3.464591439688716
1286,-2.4000000000000004,-3454.699999999998,0,712,3.463452566096423
1287,-4.2,-3458.899999999998,0,712,3.4646464646464645
1288,-5.1000000000000005,-3463.9999999999977,1,713,3.468167701863354
1289,-8.6,-3472.5999999999976,0,713,3.4747866563227308
1290,-0.20000000000000007,-3472.7999999999975,1,714,3.472093023255814
1291,-1.1,-3473.8999999999974,0,714,3.469403563129357
1292,-0.8,-3474.6999999999975,0,714,3.46671826625387
1293,-1.3000000000000003,-3475.9999999999977,1,715,3.4648105181747875
1294,-2.1,-3478.0999999999976,0,715,3.463678516228748
1295,-2.6,-3480.6999999999975,0,715,3.4633204633204633
1296,-3.6,-3484.2999999999975,1,716,3.4645061728395063
1297,-5.5,-3489.7999999999975,0,716,3.4672320740169624
1298,-5.8999999999999995,-3495.6999999999975,0,716,3.4714946070878274
1299,-6.8999999999999995,-3502.5999999999976,0,716,3.477290223248653
1300,-1.7999999999999998,-3504.399999999998,3,719,3.4784615384615383
1301,-1.4,-3505.799999999998,0,719,3.4757878554957724
1302,-0.8,-3506.599999999998,0,719,3.4731182795698925
1303,-1.9000000000000001,-3508.499999999998,0,719,3.4712202609363008
1304,-0.9000000000000001,-3509.3999999999983,2,721,3.4700920245398774
1305,-2.3000000000000003,-3511.6999999999985,1,722,3.4697318007662834
1306,-3.0999999999999996,-3514.7999999999984,0,722,3.470137825421133
1307,-2.9999999999999996,-3517.7999999999984,1,723,3.4713083397092577
1308,-4.1,-3521.8999999999983,0,723,3.473241590214067
1309,-3.4000000000000004,-3525.2999999999984,3,726,3.4759358288770055
1310,-1.1,-3526.3999999999983,0,726,3.4732824427480917
1311,-0.20000000000000007,-3526.599999999998,1,727,3.4706331045003815
1312,-1.9000000000000001,-3528.499999999998,0,727,3.46875
1313,-1.8000000000000003,-3530.2999999999984,1,728,3.4676313785224675
1314,-2.6,-3532.8999999999983,0,728,3.467275494672755
1315,-3.0999999999999996,-3535.999999999998,0,728,3.467680608365019
1316,-3.5999999999999996,-3539.599999999998,0,728,3.4688449848024314
1317,-4.7,-3544.299999999998,0,728,3.4707668944570993
1318,-5.3999999999999995,-3549.699999999998,0,728,3.474203338391502
1319,-5.8,-3555.499999999998,1,729,3.4791508718726307
1320,0.3999999999999999,-3555.099999999998,2,731,3.4765151515151516
1321,-1.4,-3556.499999999998,0,731,3.4738834216502648
1322,-0.8,-3557.2999999999984,0,731,3.4712556732223905
1323,0.3999999999999999,-3556.8999999999983,2,733,3.4686318972033257
1324,-0.5000000000000001,-3557.3999999999983,1,734,3.466012084592145
1325,-0.7999999999999999,-3558.1999999999985,1,735,3.463396226415094
1326,-1.6,-3559.7999999999984,0,735,3.4615384615384617
1327,-0.9000000000000001,-3560.6999999999985,2,737,3.4604370761115297
1328,-4.2,-3564.8999999999983,0,737,3.4615963855421685
1329,-6.0,-3570.8999999999983,0,737,3.4650112866817158
1330,-0.8,-3571.6999999999985,0,737,3.462406015037594
1331,-0.7999999999999999,-3572.4999999999986,1,738,3.4598046581517656
1332,-0.8,-3573.299999999999,0,738,3.4572072072072073
1333,-1.9000000000000001,-3575.199999999999,0,738,3.45536384096024
1334,-2.1,-3577.299999999999,0,738,3.454272863568216
1335,-2.9000000000000004,-3580.199999999999,0,738,3.453932584269663
1336,-3.0999999999999996,-3583.299999999999,0,738,3.4543413173652695
1337,-3.3000000000000003,-3586.599999999999,1,739,3.4554973821989527
1338,-4.4,-3590.999999999999,0,739,3.4573991031390134
1339,-3.9999999999999996,-3594.999999999999,1,740,3.4600448095593728
1340,0.3999999999999999,-3594.599999999999,2,742,3.457462686567164
1341,-1.4,-3595.999999999999,0,742,3.4548844146159583
1342,-0.20000000000000007,-3596.199999999999,1,743,3.4523099850968704
